feature,threshold,precision,recall,f1,TPR,FPR,TNR,FNR,specificity,accuracy
degree_x,95.93939393939394,0.5696353855349672,0.44099953725127256,0.4971309337506521,0.44099953725127256,0.2536104262064107,0.7463895737935893,0.5590004627487274,0.7463895737935893,0.6144
degree_x,98.42424242424242,0.5733662145499383,0.43035631652012957,0.4916732751784298,0.43035631652012957,0.24374779852060585,0.7562522014793942,0.5696436834798704,0.7562522014793942,0.6154
degree_x,100.9090909090909,0.5780456852791879,0.42156409069875056,0.4875568637944876,0.42156409069875056,0.23423740753786546,0.7657625924621345,0.5784359093012494,0.7657625924621345,0.617
degree_x,103.39393939393939,0.5826666666666667,0.4044423877834336,0.47746517344987716,0.4044423877834336,0.22050017611835154,0.7794998238816485,0.5955576122165664,0.7794998238816485,0.6174
degree_x,105.87878787878788,0.5812200137080192,0.3924109208699676,0.46850828729281774,0.3924109208699676,0.21521662557238463,0.7847833744276154,0.6075890791300324,0.7847833744276154,0.6152
degree_x,108.36363636363636,0.5835714285714285,0.37806571031929664,0.45885987082280255,0.37806571031929664,0.2053539978865798,0.7946460021134202,0.6219342896807034,0.7946460021134202,0.6146
degree_x,110.84848484848484,0.5882783882783883,0.3715872281351226,0.45547362450368695,0.3715872281351226,0.19795702712222613,0.8020429728777738,0.6284127718648773,0.8020429728777738,0.616
degree_x,113.33333333333333,0.5908396946564886,0.35816751503933364,0.44598098530682795,0.35816751503933364,0.1887988728425502,0.8112011271574499,0.6418324849606664,0.8112011271574499,0.6154
degree_x,115.81818181818181,0.594679186228482,0.3516890328551596,0.4419889502762431,0.3516890328551596,0.18245861218738993,0.8175413878126101,0.6483109671448404,0.8175413878126101,0.6162
degree_x,118.3030303030303,0.5951020408163266,0.33734382230448867,0.4305965741287655,0.33734382230448867,0.17470940471997182,0.8252905952800281,0.6626561776955113,0.8252905952800281,0.6144
degree_x,120.78787878787878,0.597652975691534,0.3299398426654327,0.4251639833035183,0.3299398426654327,0.16907361747094046,0.8309263825290595,0.6700601573345674,0.8309263825290595,0.6144
degree_x,123.27272727272728,0.5989492119089317,0.3165201295696437,0.4141689373297003,0.3165201295696437,0.16132441000352238,0.8386755899964776,0.6834798704303563,0.8386755899964776,0.613
degree_x,125.75757575757576,0.6070460704607046,0.3109671448403517,0.41126070991432073,0.3109671448403517,0.1532229658330398,0.8467770341669602,0.6890328551596483,0.8467770341669602,0.6152
degree_x,128.24242424242425,0.6060320452403393,0.2975474317445627,0.399130974549969,0.2975474317445627,0.147234941880944,0.852765058119056,0.7024525682554373,0.852765058119056,0.6128
degree_x,130.72727272727275,0.6085271317829457,0.2906062008329477,0.3933604760413404,0.2906062008329477,0.14230362803804156,0.8576963719619585,0.7093937991670523,0.8576963719619585,0.6126
degree_x,133.21212121212122,0.6121212121212121,0.2804257288292457,0.38463979688987615,0.2804257288292457,0.13525889397675236,0.8647411060232476,0.7195742711707542,0.8647411060232476,0.6122
degree_x,135.6969696969697,0.6111111111111112,0.2697825080981027,0.3743178170144462,0.2697825080981027,0.1306798168369144,0.8693201831630856,0.7302174919018972,0.8693201831630856,0.6102
degree_x,138.1818181818182,0.6144578313253012,0.25960203609440075,0.3649967469095641,0.25960203609440075,0.12398731947868968,0.8760126805213103,0.7403979639055993,0.8760126805213103,0.6096
degree_x,140.66666666666666,0.6139954853273137,0.25173530772790376,0.3570725303577289,0.25173530772790376,0.12046495244804509,0.8795350475519549,0.7482646922720962,0.8795350475519549,0.6082
degree_x,143.15151515151516,0.6155660377358491,0.24155483572420175,0.34695912263210366,0.24155483572420175,0.11482916519901373,0.8851708348009862,0.7584451642757982,0.8851708348009862,0.607
