degree,id,pagerank,betweenness_centrality,eigenvector_centrality,katz_centrality
462,9341,6.0710292e-05,3.4548062103567645e-05,4.416454e-05,0.0067830146
0,9342,7.810017e-06,0.0,7e-45,0.006649862
6,9343,1.00704265e-05,8.558274089409679e-08,3.0992476e-06,0.006651615
3700,9334,0.00012748789,0.00044161753612570465,0.01436898,0.0078917025
0,9332,7.810017e-06,0.0,7e-45,0.006649862
316,1536,1.895956e-05,1.329056885879254e-06,0.0009003501,0.0067554293
1518,1537,7.417609e-05,2.391031193837989e-05,0.0020884057,0.007122265
988,1538,4.336572e-05,1.5661701127100969e-06,0.0011459917,0.006955097
3252,1539,9.180415e-05,9.193397090712097e-06,0.015524197,0.007758322
514,1540,3.3876917e-05,1.5619290934409946e-05,0.0005831378,0.00680907
570,1541,2.5357063e-05,1.4420140814763727e-06,0.002161977,0.0068442575
1932,1543,8.30498e-05,2.9733593692071736e-05,0.0023679205,0.0072547407
30,1544,8.723714e-06,2.0848201637280184e-11,0.0001633715,0.0066609546
1052,1545,4.8150672e-05,5.09564370076987e-06,0.0015281236,0.006979697
1680,1546,7.82182e-05,0.00011988916958216578,0.0026377563,0.0071837604
3660,1548,0.00013497955,0.0003699998196680099,0.011265745,0.007851468
500,1549,3.4132318e-05,5.774110377387842e-06,0.00055977434,0.006803106
2206,1550,9.491225e-05,0.00010237676906399429,0.0026080338,0.007338248
592,1551,3.551711e-05,2.1939847556495806e-06,0.00056452904,0.006831801
904,1547,3.2342497e-05,6.133168426458724e-07,0.0045288284,0.0069663166
10,1542,2.2703643e-05,4.766220081364736e-05,4.228619e-07,0.006652696
168,4368,1.7975031e-05,4.015129889012314e-06,0.00035778544,0.006704331
36,4369,1.00650095e-05,9.07617803136418e-09,2.3551847e-05,0.0066606645
30,4370,9.077269e-06,2.343708838115077e-10,4.0578794e-05,0.006659301
1830,4371,5.48619e-05,1.291394710278837e-06,0.009276951,0.007281959
970,4372,3.9205017e-05,3.687516255013179e-06,0.0025930675,0.0069710966
2496,4373,8.203861e-05,3.1149727874435484e-05,0.009729652,0.007486989
2274,4374,8.0677666e-05,8.05085728643462e-05,0.008461053,0.0074133147
236,4375,1.6689024e-05,2.2113529496436968e-07,0.00043383648,0.006723044
1242,4376,5.3249572e-05,7.299552635231521e-06,0.0014205038,0.0070319907
496,4377,6.486378e-05,5.0964321417268366e-05,4.423692e-05,0.006792721
60,4378,1.0740855e-05,1.525180159944739e-08,6.895779e-05,0.0066685434
948,4379,3.9232502e-05,2.5481704142293893e-05,0.0031731715,0.0069654128
56,4380,1.2300972e-05,1.3200413206959638e-08,1.9658108e-05,0.006666435
2982,4382,9.423683e-05,5.840620360686444e-05,0.012438678,0.0076623596
2188,4383,7.079731e-05,6.461452812800417e-06,0.007842538,0.0073823044
688,4381,2.911996e-05,2.2730944237991935e-06,0.0026870114,0.0068834797
48,8496,1.0216824e-05,2.9662286848974873e-08,2.3899129e-05,0.006664146
2396,8497,0.0001418154,0.0018229009583592415,0.0054395166,0.007425447
198,8498,2.138149e-05,1.3645271792483982e-05,0.00020497826,0.006710078
42,8499,1.2624439e-05,0.0,2.7969088e-07,0.0066619613
2,8500,7.884385e-06,0.0,3.9295655e-06,0.0066505345
402,8502,1.9660618e-05,8.027692501855199e-07,0.0019865895,0.0067884885
2836,8503,8.4477666e-05,2.3063848857418634e-05,0.011678648,0.0075930236
318,8504,1.8848259e-05,3.9754286262905225e-07,0.0008348498,0.006756848
182,8505,1.4938477e-05,1.9351433877545787e-07,0.0003874354,0.006707949
1170,8506,4.4520108e-05,6.806477358622942e-06,0.0045675403,0.007048124
162,8507,5.498314e-05,0.00023349652474280447,4.974747e-05,0.0066964095
220,8509,1.5918758e-05,6.497768481494859e-06,0.0008343098,0.006725625
472,8510,3.5117904e-05,1.749464718159288e-05,0.000583064,0.0067941016
550,8511,3.2470514e-05,2.7648278773995116e-05,0.0009973039,0.0068258233
808,8501,3.461898e-05,3.943770025216509e-06,0.002497705,0.00691853
1096,8508,4.7300528e-05,3.7135810089239385e-06,0.0014543467,0.006997263
2,5344,7.946301e-06,0.0,7.137824e-07,0.0066504367
1032,5346,4.0057294e-05,5.0423855100234505e-06,0.0037863834,0.0069972207
1016,5347,3.732512e-05,3.925756118405843e-06,0.0045138835,0.007000147
858,5348,2.9832781e-05,3.1233207664627116e-07,0.0048197815,0.0069536115
1044,5349,4.144088e-05,2.4654169465065934e-05,0.004454291,0.007005381
10,5350,8.440236e-06,1.4531613690138556e-09,4.054985e-06,0.0066528386
2,5351,7.960373e-06,0.0,5.224791e-07,0.0066504376
492,5352,2.4942623e-05,4.708923825091915e-06,0.0010673568,0.0068063405
1186,5353,5.4777098e-05,1.4489706700260285e-05,0.0022299527,0.007027293
674,5355,5.0137474e-05,0.000164352502906695,0.0017921039,0.006872108
2,5356,8.395084e-06,0.0,2.3809447e-08,0.0066504274
104,5357,1.09103785e-05,1.5524478369499661e-09,0.00044152414,0.006686745
152,5358,1.209328e-05,7.000317481242746e-08,0.00061191974,0.0067019006
90,5359,1.824744e-05,2.6616187032146854e-09,6.859496e-07,0.0066757374
74,5345,2.7040143e-05,1.687097551439365e-06,5.6658104e-05,0.0066716294
240,5354,1.5098559e-05,1.4416693261409819e-07,0.000757251,0.006729599
2334,12768,7.004498e-05,1.087099462893093e-05,0.010702154,0.0074453168
176,12770,1.2504141e-05,6.597530965990472e-09,0.000701791,0.0067080013
128,12771,1.2352031e-05,2.434026846742654e-08,0.00036903954,0.0066919453
154,12772,1.9660934e-05,1.809478362702066e-07,7.663928e-05,0.006694939
2690,12773,9.494923e-05,9.206790855387226e-05,0.008014082,0.0075316215
1108,12774,3.978085e-05,9.732611943036318e-06,0.0049710814,0.0070336745
1056,12775,3.5360794e-05,8.442075341008604e-07,0.004792878,0.007007019
8,12776,8.1562885e-06,0.0,1.0735492e-05,0.006652284
330,12777,1.7076927e-05,4.6765542549565e-09,0.0016495681,0.0067672986
0,12778,7.810017e-06,0.0,7e-45,0.006649862
5202,12779,0.0001484352,9.7188851214014e-05,0.022749417,0.008404803
34,12780,9.594319e-06,4.513321272270332e-09,4.4408924e-05,0.006660296
1050,12781,4.506777e-05,1.9931987935706275e-06,0.0013664303,0.006975986
56,12782,1.5034067e-05,4.808675271306129e-07,3.8346123e-05,0.0066663674
16,12783,8.650285e-06,2.688752276380768e-10,2.0982932e-05,0.0066547026
28,12769,9.429606e-06,1.4784607982321063e-09,1.4232523e-05,0.0066582556
2,6096,8.530503e-06,0.0,1.9781776e-08,0.0066504274
30,6097,1.2732675e-05,4.499698604831792e-07,2.406752e-05,0.0066587906
4,6098,2.3717515e-05,0.0019068315159529448,2.8666651e-08,0.006650991
1218,6099,5.15387e-05,4.891629941994324e-06,0.001772631,0.0070364107
706,6101,7.5664095e-05,0.000147112543345429,0.0009010565,0.0068630623
1132,6102,4.712178e-05,1.7475462300353684e-05,0.0037639362,0.0070314435
24,6103,8.667889e-06,2.75321432319231e-10,5.757507e-05,0.006657434
5884,6104,0.00023276583,0.0011637723073363304,0.015555528,0.008547945
1114,6105,4.4949593e-05,4.3863301470992155e-06,0.00302718,0.0070098196
72,6106,1.7960618e-05,4.77128014608752e-05,9.470746e-05,0.006672119
504,6107,2.6180796e-05,5.459879048430594e-06,0.0008873404,0.0068090344
936,6108,3.3849123e-05,2.9170284960855497e-06,0.004237124,0.0069671394
1016,6110,5.1226765e-05,0.00018130709941033274,0.0024666688,0.006980678
6200,6109,0.00019376638,0.0003064543998334557,0.022097463,0.008711393
60,6100,9.797126e-06,2.225449380333089e-09,0.00013423567,0.006668697
6648,6111,0.00024292401,0.0014730880502611399,0.015862452,0.008790616
2,3488,9.657661e-06,0.0,2.1198523e-09,0.0066504264
672,3489,2.7433642e-05,7.587919981233426e-07,0.0029184474,0.0068837954
422,3490,2.2894827e-05,9.730501915328205e-08,0.00039966384,0.0067796004
50,3491,1.2497979e-05,5.917247563047567e-07,4.9991584e-05,0.0066652233
26,3492,3.5780104e-05,7.299832941498607e-05,1.7221987e-06,0.0066572432
54,3493,1.6564914e-05,3.010604388009597e-08,9.57471e-07,0.006665319
3166,3494,0.00014175946,0.00040582718793302774,0.0062471717,0.007653099
776,3495,2.6950438e-05,1.2337029176023862e-08,0.004441813,0.006924218
110,3496,1.8737088e-05,8.603768151260738e-07,2.123618e-05,0.006681673
3682,3497,0.00010376041,2.008665796893183e-05,0.01669018,0.007893612
656,3498,2.6830028e-05,2.928616709141352e-07,0.00285014,0.00687831
1206,3499,4.353385e-05,2.71169665211346e-06,0.004157824,0.007051723
964,3500,3.5779194e-05,2.76221089734463e-06,0.0038183383,0.006974538
482,3502,4.6371875e-05,1.1351734428899363e-05,0.00034936005,0.0067930347
22,3501,8.402482e-06,0.0,0.00012574263,0.0066578137
1514,3503,5.538143e-05,8.865544259606395e-06,0.004840248,0.0071568796
1748,9552,7.063229e-05,9.884183964459226e-05,0.0053150775,0.0072211055
18,9555,8.904678e-06,2.7565907889659513e-11,5.5501378e-06,0.0066551585
524,9556,7.0197755e-05,2.941288403235376e-05,1.711298e-05,0.006800315
3576,9557,0.00010099824,1.389290628139861e-05,0.015679711,0.007849644
2,9558,8.181693e-06,0.0,1.8530963e-07,0.0066504306
388,9559,2.6139924e-05,1.2360324944893364e-05,0.00050067366,0.0067721833
164,9560,1.3008648e-05,5.801991065368384e-08,0.00063888245,0.00670586
36,9561,8.131124e-05,0.00010098720667883754,2.7826076e-08,0.0066600153
6834,9562,0.00019409366,0.00018051499500870705,0.02619402,0.00890897
236,9563,1.8435527e-05,9.188623835143517e-07,0.00020212705,0.0067221182
0,9564,7.810017e-06,0.0,7e-45,0.006649862
524,9565,2.962657e-05,1.0567988510956638e-06,0.00047407768,0.0068131336
1048,9566,5.0644114e-05,8.271383194369264e-06,0.0015361317,0.0069804406
8,9567,8.043267e-06,0.0,3.0206984e-05,0.0066526597
972,9553,4.1969197e-05,6.009480784996413e-06,0.002034696,0.0069596283
56,9554,9.231456e-06,6.5424714257300565e-12,0.00025828337,0.006668878
48,4496,9.736844e-06,3.867400177881564e-09,4.8674076e-05,0.0066647003
204,4497,1.5848393e-05,1.0436128832225222e-06,0.00027295836,0.006714274
994,4498,4.25834e-05,2.766415718724602e-06,0.00139957,0.006960054
96,4499,2.5732614e-05,2.4870132619980723e-05,2.7642998e-05,0.0066774995
0,4500,7.810017e-06,0.0,7e-45,0.006649862
6,4501,1.7141274e-05,1.3056809393674484e-06,5.3005447e-08,0.006651557
2918,4502,0.00011939624,0.00021003351139370352,0.0060582976,0.0075884648
290,4503,1.8641822e-05,3.6034421668773575e-07,0.0005513471,0.0067440006
86,4504,1.1180335e-05,2.316240887978438e-08,0.00016608232,0.006676805
1222,4505,4.4747387e-05,6.886568826303119e-06,0.004698419,0.0070652817
1582,4506,5.7772737e-05,9.42457791097695e-06,0.0054708137,0.0071864636
4314,4507,0.00014833073,0.0004163340199738741,0.0144902235,0.008077253
5332,4509,0.00016208456,0.00013814837438985705,0.020910861,0.0084430445
594,4510,3.0787538e-05,3.4260622214787873e-06,0.0010456342,0.0068397024
114,4511,1.6849785e-05,7.96072981756879e-06,0.00015359846,0.0066846167
1292,4508,4.6331217e-05,1.4584733435185626e-05,0.0048112324,0.007079533
1794,6400,5.718135e-05,5.2126674745522905e-06,0.007878863,0.007260243
18,6401,1.4620985e-05,2.748570437915987e-08,1.1223633e-06,0.0066549624
136,6403,2.9783809e-05,3.6656447832683625e-07,1.457034e-05,0.006688989
4264,6404,0.00013486359,0.0001542529062135145,0.0157326,0.008058662
5314,6405,0.00016158701,0.0002142962912330404,0.019987209,0.008407176
3954,6406,0.0001398486,0.00027794032939709723,0.009379413,0.0079351235
836,6407,3.3582604e-05,4.971286216459703e-06,0.0035172328,0.0069409776
72,6408,1.0355765e-05,1.1559905033209361e-07,0.00028255282,0.0066748653
504,6409,2.5511836e-05,1.3295130884216633e-05,0.0025824064,0.0068260524
730,6410,2.8888813e-05,1.8818143132648402e-07,0.002607387,0.0068957186
342,6411,4.699269e-05,3.3360574747121063e-08,2.0235889e-06,0.006748133
2240,6412,8.199702e-05,3.366051896591671e-05,0.0058765523,0.0073842793
4,6413,8.227092e-06,0.0,3.010278e-07,0.00665101
1034,6414,5.0969116e-05,1.8866490790969692e-05,0.00086739956,0.0069685862
30,6415,4.6480145e-05,5.159734791959636e-05,8.2191915e-09,0.006658328
4,6402,8.611603e-06,1.659027759615128e-08,7.188962e-07,0.0066510164
94,368,1.3580107e-05,8.792387262701595e-08,0.00015656713,0.0066788816
3768,369,0.00012287936,5.376577246352099e-05,0.012627107,0.007903541
1332,370,4.4472854e-05,1.250393665941374e-06,0.005914057,0.0071049007
1256,371,5.1872394e-05,3.695306077133864e-05,0.0037093272,0.007065015
512,372,3.2493583e-05,1.1250526767980773e-05,0.0009770563,0.0068118316
132,373,2.9387416e-05,2.7824294193123933e-06,1.4328854e-05,0.0066878702
1300,374,5.523494e-05,7.284589628397953e-06,0.0016321245,0.007052338
1236,375,4.6182362e-05,7.115803782653529e-06,0.004754566,0.007072253
0,376,7.810017e-06,0.0,7e-45,0.006649862
8,377,8.093078e-06,0.0,2.1301032e-05,0.006652601
806,378,4.4653978e-05,4.533618630375713e-05,0.0010013174,0.0069007208
2248,379,9.308326e-05,7.865227235015482e-05,0.0037014803,0.00736532
2742,381,0.0001317215,0.0005255754804238677,0.0052836263,0.007522592
38,382,1.46265465e-05,3.2745901989983395e-06,1.9387122e-05,0.0066609546
60,383,1.2699379e-05,5.359157739803777e-08,5.9672457e-05,0.0066678654
1728,380,7.0191905e-05,2.153433524654247e-05,0.0026413403,0.0071994727
1278,8352,4.6343666e-05,6.074777502362849e-06,0.00489987,0.0070788832
718,8353,2.8541725e-05,1.1420285090935067e-06,0.0033227766,0.0069004213
1064,8354,6.5901506e-05,0.0001100629597203806,0.0011961085,0.0069767716
6758,8355,0.00019426458,0.00021625333465635777,0.026534304,0.008900317
24,8356,8.8163715e-06,4.673207931737977e-10,4.90233e-05,0.006657588
362,8357,2.0563308e-05,8.298742386614322e-07,0.0009097366,0.006767811
520,8358,3.738823e-05,0.00017058872617781162,0.0016491687,0.0068226843
46,8359,9.71011e-06,8.929050387962434e-09,7.614131e-05,0.006664609
6,8360,8.060059e-06,0.0,5.981453e-06,0.006651737
1924,8361,6.3728075e-05,1.334154967480572e-05,0.0077505703,0.0072919307
3576,8362,0.00011942086,0.0002442811382934451,0.01449475,0.007866346
4186,8363,0.00015534795,0.00034014685661531985,0.011198689,0.008001243
2094,8365,7.9192614e-05,6.147547537693754e-05,0.006605376,0.00734384
1584,8366,5.301323e-05,1.1160689609823748e-05,0.006613909,0.0071795485
320,8367,1.7934195e-05,8.202987800132178e-08,0.0010174675,0.0067587118
0,8364,7.810017e-06,0.0,7e-45,0.006649862
650,11680,2.4076135e-05,8.91357032628548e-08,0.0037880922,0.0068811937
220,11681,3.2515392e-05,3.423930650114926e-07,5.2248306e-06,0.006713124
554,11682,2.6516638e-05,2.0870661501248833e-06,0.0017209675,0.0068356213
2714,11683,8.9913214e-05,2.2808000721852295e-05,0.00974242,0.0075627803
3686,11684,0.00011012847,4.924981840304099e-05,0.016247785,0.0079126675
458,11685,2.2346052e-05,1.4823811511632812e-07,0.0015141173,0.0068046963
106,11686,1.2375589e-05,1.499906545632257e-07,0.00029952964,0.0066836067
1162,11687,5.1417956e-05,5.111030986881815e-06,0.0014058143,0.007008729
0,11688,7.810017e-06,0.0,7e-45,0.006649862
982,11690,3.8439146e-05,6.8736171670025215e-06,0.003995412,0.006986917
6438,11691,0.00023413739,0.00169653061311692,0.023567872,0.008780351
248,11692,4.7063084e-05,8.686120963830035e-06,3.4770994e-05,0.0067214323
286,11693,2.349745e-05,3.6654164432547987e-05,0.00044860566,0.0067420164
3338,11694,9.711675e-05,4.47014972451143e-05,0.015619916,0.0077879676
16,11695,2.484559e-05,2.735358748395811e-07,2.8566745e-08,0.006654382
1242,11689,6.7272544e-05,5.6995864724740386e-05,0.0015275112,0.007034537
580,5696,2.762394e-05,3.951616690756055e-06,0.002212176,0.0068419497
824,5697,2.8427768e-05,1.2415580386004876e-07,0.004331518,0.0069350586
1486,5698,6.3735235e-05,3.638267662608996e-05,0.0034014387,0.007126672
1682,5699,5.2922383e-05,4.861612069362309e-06,0.0078001516,0.0072237207
6532,5700,0.0002647208,0.001054177526384592,0.013900931,0.0087219225
0,5701,7.810017e-06,0.0,7e-45,0.006649862
28,5702,8.739078e-06,2.4952351296292363e-10,8.8214954e-05,0.0066593834
1382,5703,5.9875834e-05,8.158417040249333e-05,0.004288516,0.0071125617
608,5704,3.475137e-05,3.758724051294848e-05,0.0015486527,0.0068472032
2,5705,7.87816e-06,0.0,3.4467407e-06,0.006650484
2898,5707,0.00012161237,0.00012042633898090571,0.005382322,0.007572788
122,5708,1.2055036e-05,4.1517690618775305e-08,0.0003181709,0.006689962
4684,5709,0.00013154827,3.472618482192047e-05,0.020758882,0.008231548
390,5711,4.3213207e-05,7.335993359447457e-06,0.0003188759,0.006765584
34,5710,1.0987483e-05,3.031162165711976e-08,1.692625e-05,0.006659795
0,5706,7.810017e-06,0.0,7e-45,0.006649862
448,224,3.2694596e-05,9.861817488854285e-06,0.00043952517,0.006786065
970,225,3.8336664e-05,9.350820619147271e-06,0.00327231,0.0069713425
18,226,8.31072e-06,2.3078448874169766e-10,7.898593e-05,0.0066559603
1444,227,6.046873e-05,1.3928043699706905e-05,0.0022186225,0.007106122
168,228,2.3221557e-05,1.213712352843288e-09,1.4128324e-05,0.0066981493
122,229,1.24610115e-05,1.4198528219822037e-07,0.00029704103,0.006689855
6436,231,0.00018358011,0.00015784268907736987,0.024770364,0.008772593
844,232,3.464455e-05,2.229824985988671e-06,0.0027616587,0.0069247778
2744,233,0.00010982042,0.00016147209680639207,0.004531688,0.007521134
92,234,1.04558585e-05,9.111182919241401e-10,0.0004273881,0.0066822004
5404,235,0.0001551644,0.00011594702664297074,0.021660902,0.008440226
262,236,1.539549e-05,1.8067024143419985e-07,0.00103905,0.006738221
484,237,3.0020026e-05,1.8630315025802702e-05,0.00091442844,0.0068043554
338,238,2.0476531e-05,1.6061395058386552e-07,0.0007132925,0.0067604035
206,239,1.7602819e-05,4.593623998516705e-06,0.00036864702,0.00671398
936,230,5.518589e-05,4.069858186994679e-05,0.0014244191,0.006941458
0,10800,7.810017e-06,0.0,7e-45,0.006649862
3774,10801,0.00010924894,4.9075810238718987e-05,0.016730879,0.007920409
198,10802,1.46549155e-05,1.8720503192071192e-07,0.00052042556,0.0067156553
5342,10805,0.00015274328,0.00010786932398332283,0.021742199,0.008435059
360,10806,2.015508e-05,5.050535492046038e-07,0.0008466804,0.006769882
314,10808,6.5912915e-05,0.0002411942696198821,0.00013472758,0.0067410073
2478,10809,9.6613556e-05,0.00011182577873114496,0.0042602457,0.007442247
22,10810,1.0448614e-05,3.5927877339858583e-10,1.0710111e-05,0.006656391
1146,10811,4.7246172e-05,2.937610406661406e-05,0.00326723,0.007027327
1866,10812,5.500225e-05,1.4308025129139423e-06,0.00965695,0.007295786
2322,10813,9.835788e-05,0.00023408276319969445,0.0032836113,0.0073740906
3004,10814,9.1436115e-05,4.101329977856949e-05,0.012464381,0.007652742
410,10815,2.4544433e-05,9.719394711282803e-07,0.0005559302,0.0067772223
250,10803,1.5065836e-05,4.910301854010868e-08,0.0010089934,0.0067332424
892,10804,4.124536e-05,4.395507403387455e-06,0.00088707125,0.0069232224
144,10807,1.1759435e-05,1.1867446580993146e-08,0.00081184413,0.006702029
8266,6768,0.00026702692,0.000979675562120974,0.026270557,0.009354711
516,6769,6.982562e-05,3.502197432680987e-05,2.2743685e-05,0.0067981062
430,6770,3.407162e-05,5.987872555124341e-06,0.0005060113,0.00678114
4814,6771,0.00016566095,0.00043369096238166094,0.016748998,0.00823647
172,6772,1.2932726e-05,1.4194618813689885e-07,0.0009601872,0.006712475
6454,6773,0.00018712529,0.00017888018919620663,0.024642706,0.008779823
336,6774,2.0649415e-05,4.794882215719554e-07,0.00071223144,0.006758636
1382,6775,4.5229277e-05,3.3247354167542653e-06,0.0064666294,0.0071228542
1190,6776,5.1827203e-05,6.1928049035486765e-06,0.0013768562,0.007017377
216,6777,1.551275e-05,4.327724809627398e-07,0.00058353436,0.006718955
356,6778,2.0411178e-05,3.4027950732706813e-06,0.0014255663,0.0067715305
1882,6779,5.7330555e-05,3.194884129698039e-06,0.009123727,0.007295536
0,6780,7.810017e-06,0.0,7e-45,0.006649862
2,6781,7.95119e-06,0.0,4.974359e-07,0.0066504343
336,6782,2.329682e-05,5.268101972433215e-07,0.00022507359,0.0067521334
82,6783,1.1632374e-05,1.1275494671281194e-06,0.0002491969,0.00667668
190,8272,3.2254648e-05,1.4381361324922182e-05,1.6552855e-05,0.0067045805
360,8274,5.757093e-05,0.0003003984165843576,0.00030998274,0.006757316
382,8275,2.8949198e-05,3.6392073070601327e-06,0.00038048517,0.006767086
1854,8276,5.8962225e-05,9.733847946336027e-06,0.008278064,0.0072788475
1694,8277,7.1225324e-05,8.739380064071156e-06,0.0019754232,0.007180473
1890,8278,5.720468e-05,8.618979336461052e-06,0.009792996,0.007306704
3160,8279,0.00013798842,0.0002645095519255847,0.00475835,0.007640072
288,8280,1.567512e-05,4.729784564005968e-08,0.0014992482,0.006752454
0,8281,7.810017e-06,0.0,7e-45,0.006649862
532,8282,2.9659588e-05,1.054765198205132e-05,0.000907463,0.0068212715
1352,8283,6.0374037e-05,1.8003402146860026e-05,0.0025938735,0.0070789168
314,8284,2.087959e-05,1.2370054491839255e-07,0.00038773043,0.006746699
60,8286,6.431136e-05,0.00036758772330358624,6.0369953e-06,0.0066669993
1282,8287,5.5983754e-05,6.430463599826908e-06,0.0015632955,0.0070528067
2,8285,8.532074e-06,0.0,5.553791e-08,0.0066504283
272,8273,1.678018e-05,1.4751309151961323e-07,0.00077706017,0.006738931
1624,5376,5.70342e-05,4.453603196452605e-06,0.0058188178,0.0072012097
70,5377,2.0211091e-05,2.8413032850949094e-06,2.8021275e-05,0.006670196
424,5378,2.0166466e-05,3.6925894164596684e-07,0.0017501356,0.0067926208
2266,5379,8.975682e-05,3.376651875441894e-05,0.0050135204,0.0073835985
580,5380,2.8650624e-05,2.969265153751621e-07,0.0005463964,0.006827584
18,5381,8.6515e-06,1.6675666403287437e-09,2.7992699e-05,0.006655449
2,5383,7.916536e-06,0.0,1.1288965e-06,0.0066504683
258,5384,1.6187738e-05,2.0147339796494634e-07,0.00085615023,0.006736879
4868,5385,0.00016719785,0.0006059638690203428,0.015055424,0.00825076
1100,5386,8.262843e-05,0.00048245987272821367,0.0020108565,0.0069953585
96,5387,1.2088159e-05,4.73220076457892e-08,0.0001299493,0.006679946
1980,5388,5.8310543e-05,2.1061869119876064e-06,0.010098914,0.0073344144
1886,5389,6.7818946e-05,5.4202242608880624e-05,0.007421883,0.007290347
1380,5390,5.8457892e-05,5.614163001155248e-06,0.0016693209,0.0070757824
526,5391,4.410081e-05,5.435170896816999e-05,0.00059433567,0.0068098255
298,5382,1.8407958e-05,5.172441319700738e-07,0.00067686156,0.0067458022
1694,2976,6.181999e-05,2.8935231966897845e-05,0.0062772003,0.007211399
100,2977,1.8097084e-05,2.101944301102776e-05,0.00010639504,0.0066801175
1468,2978,6.022818e-05,2.610049159557093e-05,0.003930158,0.007122932
0,2979,7.810017e-06,0.0,7e-45,0.006649862
138,2981,3.1562824e-05,2.380036130489316e-05,0.00013978707,0.0066908626
416,2982,2.1090202e-05,8.84674591361545e-07,0.0013571369,0.0067897392
1558,2983,8.47749e-05,5.2458559366641566e-05,0.0019043807,0.007131443
218,2984,2.4150895e-05,2.416095412627328e-06,0.0002421958,0.0067153545
368,2985,2.1200281e-05,1.2913437785755377e-07,0.00043988202,0.0067664236
548,2986,2.4752588e-05,5.176747208679444e-07,0.0019454589,0.006830363
1060,2987,4.0211773e-05,1.6267264072666876e-05,0.0042330357,0.007011947
104,2988,1.9765796e-05,1.4685618276999435e-09,7.209607e-07,0.006679786
358,2989,1.8741446e-05,3.2687850648471795e-07,0.001293376,0.00677162
620,2990,3.30126e-05,4.578692369250348e-06,0.0005900143,0.00684347
136,2991,1.7401133e-05,1.2030387779304874e-06,0.00011643597,0.006690606
492,2980,2.244498e-05,1.0813961353051127e-06,0.0022149587,0.0068197097
1778,7633,6.2129664e-05,2.187017526011914e-05,0.006445039,0.0072378614
1372,7634,5.792555e-05,1.6024270735215396e-05,0.0023102702,0.0070888703
278,7635,1.77683e-05,2.354625507905439e-07,0.0007083847,0.0067393347
4138,7636,0.00011737966,3.185989407938905e-05,0.018842412,0.008060379
94,7637,1.2263737e-05,2.3320318121022865e-08,8.67356e-05,0.0066779396
62,7638,1.4758302e-05,6.857721928099636e-07,2.7539796e-05,0.0066680443
2638,7639,8.18414e-05,1.1095826266682707e-05,0.011001422,0.007549753
216,7640,2.7506532e-05,6.078332148717891e-07,0.00010624492,0.0067128963
504,7641,2.2261032e-05,1.9259456962572585e-07,0.0024266897,0.006828145
318,7642,3.5682715e-05,1.787909695849521e-06,0.00012682035,0.0067427233
4558,7643,0.00013062627,5.1129489293089136e-05,0.019933337,0.008194731
156,7645,3.4325152e-05,2.67176028501126e-06,1.2931593e-05,0.0066947574
336,7646,1.7478791e-05,1.7571269950167334e-07,0.0016285676,0.006768499
6148,7647,0.0001789021,0.00015028683992568403,0.024208065,0.008687962
30,7644,8.899812e-06,5.506076705685814e-10,7.761192e-05,0.0066593653
8,7632,8.122853e-06,1.607671079595363e-10,7.804785e-06,0.0066523887
3336,6544,9.81214e-05,3.6714958696393296e-05,0.015921395,0.007797471
12,6545,1.4183646e-05,3.0538265605173365e-07,9.8395285e-06,0.006653424
242,6546,3.400255e-05,3.1898602173896506e-05,0.00015373804,0.006721704
146,6547,2.4359128e-05,3.4336672172230465e-08,1.0686354e-06,0.006691894
10,6548,9.221264e-06,1.5634979533274418e-08,4.9124483e-06,0.006652808
1612,6550,5.6144196e-05,6.763551937183365e-06,0.006718945,0.0072009503
2876,6551,9.246303e-05,3.582502176868729e-05,0.011237505,0.007623679
214,6552,1.3788041e-05,1.735976162819952e-08,0.0010646556,0.0067247944
148,6554,1.4091904e-05,1.414208696814967e-07,0.000221861,0.0066970433
2034,6555,6.7415e-05,1.4001966519572306e-05,0.0073060435,0.007329039
3036,6556,8.673068e-05,1.046160286932718e-05,0.014827576,0.007691485
1350,6557,5.75481e-05,1.2916160812892485e-05,0.0019715813,0.007078434
498,6558,6.716767e-05,5.8933859691023827e-05,4.256767e-05,0.0067932494
5332,6559,0.00020608456,0.0014240515884011984,0.013998041,0.008380961
566,6549,0.00010320838,0.0005321844364516437,9.585819e-05,0.00681332
5786,6553,0.00016629593,0.0003938432491850108,0.024074852,0.008596438
28,6368,1.3476602e-05,1.9385936411708826e-07,6.1157652e-06,0.006657891
1028,6369,3.3366763e-05,1.3752347172157897e-07,0.005521675,0.0070081437
152,6370,2.1923568e-05,3.944531272281893e-06,0.00019019392,0.0066959052
0,6371,7.810017e-06,0.0,7e-45,0.006649862
12,6372,1.2471431e-05,1.9714208931986832e-08,1.5142209e-07,0.006653259
1028,6373,3.975488e-05,6.1658729464397766e-06,0.0037647202,0.0069963355
3510,6374,0.00014629483,0.00033097126288339496,0.0075091487,0.007779435
1322,6375,5.7822832e-05,2.1251998987281695e-05,0.002884947,0.007073948
338,6376,2.106924e-05,3.52728818597825e-07,0.0005680827,0.0067577157
1006,6377,4.3960248e-05,1.0950079740723595e-05,0.0023473892,0.0069691353
82,6378,1.9934185e-05,7.561297366009967e-07,5.8547266e-05,0.006673811
2,6379,7.90814e-06,0.0,1.9992335e-06,0.006650497
2112,6380,7.0351416e-05,1.4544488294632174e-05,0.007853195,0.007355483
